nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
2023-05-30T04:17:45.004,2460094.6789931,747,0,207,2,234017899,2,20.32,19.5118,1.9884499999999998,2.551735,30,1,4,110.12762,47.75
2023-05-30T04:18:28.999,2460094.6795023,615,0,346,2,234017950,2,20.105,19.352249999999998,1.8191000000000002,2.43652,30,1,5,113.692,26.15
2023-05-30T04:19:10.004,2460094.6799769,662,0,272,2,234017997,2,20.095,19.33915,1.85785,2.5356,30,1,3,109.7905,33.35
2023-05-30T04:19:51.001,2460094.6804514,747,0,212,2,234018045,2,20.36,19.53,1.9356,2.55545,30,1,3,110.12762,47.75
2023-05-30T04:20:39.998,2460094.6810185,569,0,432,1,234018101,2,20.76,19.835,1.67105,2.35211,30,1,0,138.00511,18.95
2023-05-30T04:21:21.004,2460094.6814931,617,0,362,1,234018149,2,20.725,19.787300000000002,1.59455,2.3114850000000002,30,1,0,128.65543,26.15
2023-05-30T04:22:02.001,2460094.6819676,664,0,228,1,234018196,2,20.705,19.75995,1.66375,2.39469,30,1,3,125.49707,33.35
2023-05-30T04:22:46.004,2460094.6824769,619,0,274,1,234018247,2,20.875,19.925649999999997,1.6105,2.30465,30,1,0,143.61886,26.15
2023-05-30T04:23:29.999,2460094.6829861,712,0,569,3,234018298,2,21.68,21.2302,2.0067500000000003,2.4261299999999997,300,1,1,157.78274,40.55
2023-05-30T04:28:40.996,2460094.6865856,669,0,601,3,234018658,2,21.72,21.26485,1.83385,2.288145,300,1,0,164.7635,33.35
2023-05-30T04:33:53.997,2460094.6902083,671,9,3,2,234019020,2,20.96,20.01945,1.768,2.30729,30,0,32,180.47007,33.35
2023-05-30T04:42:46.999,2460094.6963773,671,9,3,2,234019637,2,21.05,20.0524,1.6585,2.22801,30,0,39,180.47007,33.35
2023-05-30T04:43:32.998,2460094.6969097,621,0,600,3,234019690,2,21.57,21.121,1.8702,2.32782,300,1,0,158.58229,26.15
2023-05-30T04:48:48.997,2460094.7005671,752,0,634,3,234020056,2,21.675,21.2442,1.9799,2.42743,300,1,1,157.25108,47.75
2023-05-30T04:54:00.003,2460094.7041667,787,0,694,3,234020416,2,21.75,21.3309,1.9839,2.35211,300,1,1,158.52573,54.95
2023-05-30T05:00:37.002,2460094.7087616,633,0,230,2,234020876,2,20.95,20.1447,1.76355,2.37881,30,1,3,248.36286,26.15
2023-05-30T05:03:16.004,2460094.7106019,480,0,225,2,234021060,3,20.51,19.6327,1.6746,2.27013,30,1,4,233.30067,4.55
2023-05-30T05:03:57.001,2460094.7110764,581,0,193,2,234021107,3,20.725,19.758000000000003,1.6439,2.25618,30,1,9,223.50463,18.95
2023-05-30T05:04:37.998,2460094.7115509,530,0,216,2,234021155,3,20.61,19.70605,1.5956000000000001,2.30053,30,1,8,222.10044,11.75
2023-05-30T05:05:19.003,2460094.7120255,580,0,73,2,234021202,3,20.735,19.74375,1.4705,2.2379100000000003,30,0,29,216.23608,18.95
2023-05-30T05:06:00.000,2460094.7125,529,0,170,2,234021250,3,20.509999999999998,19.5957,1.71815,2.37616,30,1,8,215.12533,11.75
2023-05-30T05:06:41.999,2460094.7129861,628,0,3,2,234021298,3,20.84,19.7836,1.4713,2.23367,30,0,42,210.95429,26.15
2023-05-30T05:07:22.002,2460094.7134491,579,0,50,2,234021344,3,20.665,19.66455,1.6852,2.26595,30,0,31,208.96753,18.95
2023-05-30T05:08:02.999,2460094.7139236,528,0,76,2,234021392,3,20.585,19.578400000000002,1.5533000000000001,2.25618,30,0,29,208.15022,11.75
2023-05-30T05:08:44.998,2460094.7144097,627,3,1,2,234021440,3,20.58,19.5581,1.6202,2.26177,30,1,0,203.47257,26.15
2023-05-30T05:09:48.001,2460094.7151389,713,6,125,2,234021513,3,20.71,19.6754,1.6578,2.37084,30,1,12,166.39956,40.55
2023-05-30T05:18:50.999,2460094.7214236,842,12,28,2,234022142,3,20.45,19.53,1.9027,2.45717,30,1,13,162.85714,69.35
2023-05-30T05:19:31.996,2460094.7218981,818,12,3,2,234022189,3,20.72,19.68175,1.65035,2.30717,30,0,34,166.66667,62.15
2023-05-30T05:20:11.999,2460094.7223611,788,12,0,2,234022236,3,20.8,19.7662,1.5462,2.19085,30,0,44,169.45049,54.95
2023-05-30T05:20:53.998,2460094.7228472,787,0,98,2,234022284,3,20.715,19.692050000000002,1.61995,2.312855,30,0,27,158.52573,54.95
2023-05-30T05:21:34.001,2460094.7233102,753,5,47,2,234022331,3,20.61,19.6742,1.7398,2.39469,30,0,26,166.67577,47.75
2023-05-30T05:22:56.004,2460094.7242593,671,9,0,2,234022425,3,20.634999999999998,19.6572,1.68475,2.335935,30,0,44,180.47007,33.35
2023-05-30T05:25:41.002,2460094.726169,624,0,56,2,234022616,2,20.814999999999998,19.9161,1.8346,2.315585,30,0,30,181.02743,26.15
2023-05-30T05:26:20.996,2460094.7266319,574,0,838,3,234022663,2,21.4,21.074199999999998,1.7634500000000002,2.31967,300,1,0,173.27093,18.95
2023-05-30T05:32:15.996,2460094.7307407,584,0,164,2,234023074,2,21.02,20.15905,1.72555,2.29915,30,1,7,245.31027,18.95
2023-05-30T05:35:06.999,2460094.7327199,817,0,118,2,234023271,3,20.485,19.563499999999998,1.9516,2.417005,30,1,12,153.33333,62.15
2023-05-30T05:38:06.996,2460094.7348032,427,0,375,1,234023480,2,20.75,19.9175,1.7265,2.30053,30,1,0,220.61,-2.65
2023-05-30T05:38:47.000,2460094.7352662,478,0,246,1,234023526,2,20.87,19.9826,1.7123,2.25898,30,1,2,219.61711,4.55
2023-05-30T05:39:28.999,2460094.7357523,377,0,624,1,234023575,2,20.755000000000003,19.966050000000003,1.698,2.30053,30,1,0,231.13317,-9.85
2023-05-30T05:40:13.002,2460094.7362616,426,0,352,1,234023626,2,20.74,19.859650000000002,1.7380499999999999,2.27846,30,1,0,213.52,-2.65
2023-05-30T05:40:53.999,2460094.7367361,477,0,201,1,234023673,2,20.76,19.89855,1.74965,2.25618,30,1,4,212.77533,4.55
2023-05-30T05:41:38.003,2460094.7372454,323,0,409,1,234023724,2,20.425,19.5976,1.81285,2.41177,30,1,0,206.31139,-17.05
2023-05-30T05:42:18.999,2460094.7377199,274,0,454,3,234023771,2,20.28,19.578200000000002,1.9906000000000001,2.52561,30,1,0,214.10629,-24.25
2023-05-30T05:43:08.999,2460094.7382986,1578,0,168,2,234023829,2,21.02,20.1133,1.7787,2.31149,30,1,5,234.32714,15.35
2023-05-30T05:43:49.996,2460094.7387731,1578,0,176,3,234023877,2,21.075,20.15805,1.7283,2.28952,30,1,4,234.32714,15.35
2023-05-30T05:44:29.999,2460094.7392361,1627,0,188,2,234023923,2,21.175,20.2241,1.56745,2.22801,30,1,10,228.9288,22.55
2023-05-30T05:45:10.996,2460094.7397106,1627,0,196,3,234023971,2,21.2,20.24075,1.5539,2.2308399999999997,30,1,5,228.9288,22.55
2023-05-30T05:45:52.001,2460094.7401852,1674,0,43,2,234024018,2,21.3,20.2798,1.5169,2.20522,30,0,23,222.888,29.75
2023-05-30T05:46:32.998,2460094.7406597,1674,0,60,3,234024065,2,21.27,20.2591,1.5394,2.22801,30,1,22,222.888,29.75
2023-05-30T05:47:14.997,2460094.7411458,1628,0,159,2,234024114,2,20.94,20.064,1.9351,2.41046,30,1,8,236.19677,22.55
2023-05-30T05:47:56.003,2460094.7416204,1628,0,216,3,234024162,2,21.17,20.2366,1.5877,2.24496,30,1,4,236.19677,22.55
2023-05-30T05:48:36.999,2460094.7420949,1629,0,276,2,234024209,2,21.1,20.2381,1.6923499999999998,2.37616,30,1,1,243.46476,22.55
2023-05-30T05:49:17.003,2460094.7425579,1629,0,255,3,234024255,2,21.1,20.21845,1.7031,2.372165,30,1,4,243.46476,22.55
2023-05-30T05:49:57.999,2460094.7430324,1676,0,198,2,234024303,2,21.18,20.2428,1.6677,2.25338,30,1,3,238.207,29.75
2023-05-30T05:50:38.996,2460094.7435069,1676,0,197,3,234024350,2,21.22,20.2623,1.6335,2.22801,30,1,6,238.207,29.75
2023-05-30T05:51:20.002,2460094.7439815,1675,0,142,2,234024398,2,21.14,20.2204,1.7646,2.27291,30,1,10,230.5475,29.75
2023-05-30T05:51:59.996,2460094.7444444,1675,0,139,3,234024444,2,21.12,20.2091,1.8337,2.30053,30,1,8,230.5475,29.75
2023-05-30T05:52:42.004,2460094.7449306,1579,0,240,2,234024493,2,21.05,20.19735,1.65355,2.24496,30,1,2,241.34,15.35
2023-05-30T05:53:23.001,2460094.7454051,1579,0,222,3,234024540,2,21.045,20.169150000000002,1.6691500000000001,2.2547800000000002,30,1,4,241.34,15.35
2023-05-30T05:54:03.997,2460094.7458796,1528,0,110,2,234024587,2,20.865000000000002,20.04455,1.8249,2.35611,30,1,2,244.615,8.15
2023-05-30T05:54:44.001,2460094.7463426,1528,0,97,3,234024634,2,20.855,20.03085,1.8769,2.3681650000000003,30,1,2,244.615,8.15
2023-05-30T05:55:24.997,2460094.7468171,1527,0,154,2,234024681,2,20.89,20.0462,1.8595,2.33053,30,1,7,237.633,8.15
2023-05-30T05:56:05.001,2460094.7472801,1527,0,167,3,234024728,2,20.86,20.0188,1.8821,2.32239,30,1,5,237.633,8.15
2023-05-30T05:56:45.997,2460094.7477546,1526,0,184,2,234024775,2,20.94,20.0955,1.7826,2.27569,30,1,4,230.651,8.15
2023-05-30T05:57:27.003,2460094.7482292,1526,0,198,3,234024822,2,20.86,20.0175,1.92565,2.396,30,1,3,230.651,8.15
2023-05-30T05:58:08.000,2460094.7487037,1577,0,145,2,234024870,2,20.91,20.0552,1.89,2.35211,30,1,4,227.31429,15.35
2023-05-30T05:58:48.003,2460094.7491667,1577,0,137,3,234024916,2,20.92,20.0813,1.9022,2.36016,30,1,11,227.31429,15.35
2023-05-30T05:59:29.000,2460094.7496412,1626,0,135,2,234024964,2,21.1,20.1679,1.6399,2.25758,30,1,9,221.37928,22.55
2023-05-30T06:00:09.996,2460094.7501157,1626,0,141,3,234025011,2,21.02,20.1226,1.74355,2.301905,30,1,10,221.37928,22.55
2023-05-30T06:35:51.999,2460094.7749074,1679,61,3,2,234027490,3,20.45,19.6196,1.5517,2.26735,30,1,0,261.36518,29.75
2023-05-30T06:36:32.003,2460094.7753704,1678,60,12,2,234027537,3,20.47,19.6499,1.78845,2.316885,30,1,0,253.526,29.75
2023-05-30T06:37:12.999,2460094.7758449,1677,56,3,2,234027584,3,20.35,19.5771,1.8635,2.36817,30,1,34,245.8665,29.75
2023-05-30T06:37:53.996,2460094.7763194,1630,56,11,2,234027631,3,20.29,19.5301,1.9381,2.36817,30,1,0,250.78086,22.55
2023-05-30T06:38:35.002,2460094.776794,1580,49,11,2,234027679,3,20.33,19.5681,1.8218,2.38676,30,1,8,248.35286,15.35
2023-05-30T06:39:14.996,2460094.7772569,1629,44,14,2,234027725,3,20.5,19.6575,1.8058,2.27013,30,1,12,243.46476,22.55
2023-05-30T06:39:56.002,2460094.7777315,1579,60,0,2,234027773,3,20.15,19.4847,1.82345,2.526325,30,1,56,241.34,15.35
2023-05-30T06:40:35.996,2460094.7781944,1628,56,3,2,234027819,3,20.4,19.5717,1.835,2.34135,30,1,45,236.19677,22.55
2023-05-30T06:41:18.004,2460094.7786806,1527,8,7,2,234027868,3,20.51,19.6106,1.8166,2.31422,30,1,19,237.633,8.15
2023-05-30T06:41:59.001,2460094.7791551,1578,52,8,2,234027915,3,20.244999999999997,19.504649999999998,1.83955,2.32777,30,1,19,234.32714,15.35
2023-05-30T07:01:13.002,2460094.7925116,377,1,527,2,234029251,3,20.4,19.5567,1.58785,2.2547800000000002,30,1,1,231.13317,-9.85
2023-05-30T07:02:00.004,2460094.7930556,583,0,175,2,234029305,3,20.71,19.75825,1.6832500000000001,2.246365,30,1,4,238.04173,18.95
2023-05-30T07:02:42.003,2460094.7935417,531,0,249,2,234029354,3,20.67,19.731450000000002,1.5491,2.282615,30,1,1,229.07556,11.75
2023-05-30T07:03:21.997,2460094.7940046,582,0,244,2,234029400,3,20.814999999999998,19.780250000000002,1.4377,2.23367,30,1,10,230.77318,18.95
2023-05-30T07:04:03.003,2460094.7944792,631,0,232,2,234029447,3,20.78,19.8388,1.56115,2.25758,30,1,5,233.39943,26.15
2023-05-30T07:04:44.000,2460094.7949537,630,0,85,2,234029495,3,20.9,19.8285,1.35515,2.18363,30,0,30,225.91771,26.15
2023-05-30T07:05:24.996,2460094.7954282,678,0,191,2,234029542,3,20.94,19.87055,1.423,2.23226,30,1,17,235.44307,33.35
2023-05-30T07:06:06.002,2460094.7959028,677,0,52,2,234029590,3,20.955,19.8666,1.3563999999999998,2.21949,30,0,25,227.58979,33.35
2023-05-30T07:07:48.999,2460094.7970949,860,2,120,2,234029709,3,20.395,19.4362,1.8445,2.37483,30,1,9,156.0,76.55
2023-05-30T07:08:34.999,2460094.7976273,861,61,1,2,234029762,3,20.31,19.3298,1.7845,2.33324,30,1,0,180.0,76.55
2023-05-30T07:13:33.001,2460094.8010764,761,0,21,2,234030107,3,20.745,19.78535,1.62725,2.30327,30,1,0,243.82331,47.75
2023-05-30T07:15:37.002,2460094.8025116,875,1,32,2,234030251,3,20.555,19.6124,1.65605,2.3032500000000002,30,1,6,260.0,83.75
2023-05-30T07:16:19.001,2460094.8029977,848,4,64,2,234030299,3,20.48,19.5742,1.8168,2.30875,30,1,7,265.71429,69.35
2023-05-30T07:16:59.998,2460094.8034722,826,61,1,2,234030347,3,20.52,19.5803,1.647,2.24496,30,1,0,273.33333,62.15
2023-05-30T07:17:41.004,2460094.8039468,865,0,162,2,234030394,3,20.59,19.6378,1.5675,2.23367,30,1,1,276.0,76.55
2023-05-30T07:18:22.000,2460094.8044213,849,16,228,2,234030442,3,20.725,19.8086,1.411,2.13833,30,1,0,282.85714,69.35
2023-05-30T07:21:48.004,2460094.8068056,684,1,315,2,234030680,3,20.55,19.8689,1.4962,2.24496,30,1,1,282.56279,33.35
2023-05-30T07:22:27.998,2460094.8072685,683,0,383,2,234030726,3,20.695,19.908549999999998,1.41925,2.15598,30,1,1,274.7095,33.35
2023-05-30T07:23:09.004,2460094.8077431,682,0,329,2,234030774,3,20.73,19.91875,1.4374500000000001,2.17349,30,1,0,266.85621,33.35
2023-05-30T07:23:50.001,2460094.8082176,635,0,362,2,234030821,3,20.77,19.93385,1.33395,2.160365,30,1,0,263.32629,26.15
2023-05-30T07:24:30.997,2460094.8086921,587,0,448,2,234030869,3,20.68,19.90715,1.38555,2.209505,30,1,0,267.11592,18.95
2023-05-30T07:25:11.001,2460094.8091551,586,0,336,2,234030915,3,20.73,19.9113,1.4445999999999999,2.18074,30,1,0,259.84737,18.95
2023-05-30T07:25:51.997,2460094.8096296,535,0,357,2,234030962,3,20.69,19.8436,1.4988000000000001,2.25338,30,1,1,256.976,11.75
2023-05-30T07:26:33.996,2460094.8101157,482,0,370,2,234031011,3,20.575,19.70595,1.6463999999999999,2.3655,30,1,2,246.98422,4.55
2023-05-30T07:32:31.001,2460094.8142477,534,0,232,2,234031424,1,20.810000000000002,20.02965,2.11735,2.59225,30,1,1,250.00089,11.75
2023-05-30T07:33:11.998,2460094.8147222,584,0,193,2,234031472,1,20.945,20.083199999999998,2.0708,2.51057,30,1,7,245.31027,18.95
2023-05-30T07:34:04.002,2460094.8153241,426,0,222,1,234031532,1,20.46,19.58835,1.96775,2.4417,30,1,2,213.52,-2.65
2023-05-30T07:35:14.997,2460094.8161458,722,0,194,2,234031614,1,21.12,20.2058,1.9647,2.520595,30,1,2,243.95089,40.55
2023-05-30T07:37:02.997,2460094.8173958,671,9,9,2,234031739,1,20.564999999999998,19.5213,2.04655,2.488435,30,1,16,180.47007,33.35
2023-05-30T07:38:00.997,2460094.8180671,323,0,255,1,234031806,1,19.98,19.20365,2.1455,2.6285350000000003,30,1,0,206.31139,-17.05
2023-05-30T07:38:42.003,2460094.8185417,274,0,349,3,234031854,1,19.88,19.2028,2.1822999999999997,2.65365,30,1,0,214.10629,-24.25
2023-05-30T07:39:33.998,2460094.8191435,1529,0,249,2,234031914,1,20.74,19.9792,2.1257,2.56777,30,1,1,251.597,8.15
2023-05-30T07:40:15.004,2460094.8196181,1529,0,243,3,234031961,1,20.91,20.1093,1.8719,2.39733,30,1,1,251.597,8.15
2023-05-30T07:40:56.001,2460094.8200926,1581,0,288,2,234032009,1,20.945,20.11905,1.9901499999999999,2.458455,30,1,1,255.36571,15.35
2023-05-30T07:41:36.004,2460094.8205556,1581,0,270,3,234032055,1,20.94,20.1176,1.965,2.47254,30,1,3,255.36571,15.35
2023-05-30T07:42:17.001,2460094.8210301,1630,0,194,2,234032103,1,21.04,20.1678,1.9571,2.4802,30,1,5,250.78086,22.55
2023-05-30T07:42:57.997,2460094.8215046,1630,0,241,3,234032150,1,21.105,20.2147,1.7839999999999998,2.39205,30,1,1,250.78086,22.55
2023-05-30T07:43:39.003,2460094.8219792,1631,0,351,2,234032197,1,20.99,20.0892,1.8677,2.41046,30,1,0,258.09721,22.55
2023-05-30T07:44:18.997,2460094.8224421,1631,0,337,3,234032244,1,21.1,20.1806,1.7461,2.33595,30,1,0,258.09721,22.55
2023-05-30T07:45:00.003,2460094.8229167,1582,0,573,2,234032291,1,20.93,20.1481,1.9127,2.4546,30,1,0,262.37857,15.35
2023-05-30T07:45:41.000,2460094.8233912,1582,0,576,3,234032339,1,21.025,20.19825,1.75295,2.34674,30,1,0,262.37857,15.35
2023-05-30T07:46:21.003,2460094.8238542,1531,0,738,2,234032385,1,20.82,20.137,1.8192,2.40259,30,1,0,265.51208,8.15
2023-05-30T07:47:02.000,2460094.8243287,1531,0,736,3,234032432,1,20.82,20.1516,1.7666,2.36283,30,1,0,265.51208,8.15
2023-05-30T07:47:42.996,2460094.8248032,1530,0,146,2,234032480,1,20.87,20.1139,1.9468,2.489,30,1,0,258.579,8.15
2023-05-30T07:48:23.000,2460094.8252662,1530,0,140,3,234032526,1,20.87,20.10435,1.999,2.52059,30,1,0,258.579,8.15
2023-05-30T07:49:03.996,2460094.8257407,1478,0,863,2,234032574,1,20.76,20.0786,1.83,2.35211,30,1,0,261.85923,0.95
2023-05-30T07:49:45.002,2460094.8262153,1478,0,882,3,234032621,1,20.74,20.0827,1.7869,2.33053,30,1,0,261.85923,0.95
2023-05-30T07:50:25.999,2460094.8266898,1479,0,1591,2,234032668,1,20.7,20.08175,1.7902,2.34135,30,1,0,268.82015,0.95
2023-05-30T07:51:06.002,2460094.8271528,1479,0,1624,3,234032715,1,20.7,20.1133,1.73515,2.297785,30,1,0,268.82015,0.95
2023-05-30T07:51:48.001,2460094.8276389,1583,0,962,2,234032763,1,20.87,20.1692,1.82335,2.3788150000000003,30,1,0,269.39143,15.35
2023-05-30T07:52:28.998,2460094.8281134,1632,0,559,2,234032811,1,21.04,20.1976,1.81305,2.37881,30,1,0,265.50087,22.55
2023-05-30T07:53:09.001,2460094.8285764,1632,0,573,3,234032857,1,20.975,20.1612,1.88125,2.43133,30,1,0,265.50087,22.55
2023-05-30T07:53:49.998,2460094.8290509,1583,0,908,3,234032905,1,20.87,20.168349999999997,1.8066,2.366835,30,1,0,269.39143,15.35
2023-05-30T07:54:34.001,2460094.8295602,1678,0,280,2,234032956,1,21.18,20.21965,1.7542,2.353455,30,1,0,253.526,29.75
2023-05-30T07:55:13.996,2460094.8300231,1678,0,260,3,234033002,1,21.15,20.23415,1.7912,2.366835,30,1,0,253.526,29.75
2023-05-30T07:55:55.001,2460094.8304977,1679,0,341,2,234033049,1,21.07,20.235300000000002,1.854,2.36283,30,1,1,261.36518,29.75
2023-05-30T07:56:35.998,2460094.8309722,1679,0,322,3,234033097,1,21.14,20.2733,1.7274500000000002,2.29228,30,1,3,261.36518,29.75
2023-05-30T07:57:17.004,2460094.8314468,1680,0,478,2,234033144,1,21.125,20.2652,1.76915,2.32103,30,1,0,268.85396,29.75
2023-05-30T07:57:58.000,2460094.8319213,1680,0,433,3,234033192,1,21.07,20.23525,1.76675,2.30875,30,1,0,268.85396,29.75
2023-05-30T07:58:38.004,2460094.8323843,1681,0,824,2,234033238,1,20.94,20.2083,1.84335,2.36283,30,1,0,276.5045,29.75
2023-05-30T07:59:19.000,2460094.8328588,1681,0,770,3,234033285,1,21.005000000000003,20.2536,1.7841,2.32103,30,1,1,276.5045,29.75
2023-05-30T07:59:59.997,2460094.8333333,1724,0,439,2,234033333,1,21.18,20.322400000000002,1.6698,2.28952,30,1,1,271.73193,36.95
2023-05-30T08:00:41.003,2460094.8338079,1724,0,462,3,234033380,1,21.13,20.2913,1.7842500000000001,2.3655,30,1,1,271.73193,36.95
2023-05-30T08:01:21.999,2460094.8342824,1723,0,226,2,234033428,1,21.25,20.30585,1.74105,2.3359449999999997,30,1,0,263.36541,36.95
2023-05-30T08:02:02.996,2460094.8347569,1723,0,241,3,234033475,1,21.23,20.27355,1.7908,2.361495,30,1,0,263.36541,36.95
2023-05-30T08:02:42.999,2460094.8352199,1763,0,142,2,234033521,1,21.125,20.204349999999998,1.9316499999999999,2.42873,30,1,3,266.22662,44.15
2023-05-30T08:03:23.996,2460094.8356944,1763,0,151,3,234033569,1,21.025,20.14845,2.0539,2.51933,30,1,0,266.22662,44.15
2023-05-30T08:09:30.997,2460094.8399421,1761,0,173,2,234033994,1,21.24,20.256050000000002,1.8767999999999998,2.37483,30,1,3,247.73246,44.15
2023-05-30T08:10:12.003,2460094.8404167,1761,0,170,3,234034041,1,21.22,20.2457,1.9138,2.40259,30,1,1,247.73246,44.15
2023-05-30T08:14:18.001,2460094.8432639,1762,13,24,2,234034326,1,21.285,20.31965,1.8714499999999998,2.39996,30,1,0,256.97954,44.15
2023-05-30T08:14:58.998,2460094.8437384,1722,0,257,2,234034373,1,21.19,20.2692,1.8983,2.40522,30,1,0,255.10475,36.95
2023-05-30T08:15:40.003,2460094.844213,1722,0,256,3,234034421,1,21.28,20.30595,1.8096999999999999,2.37881,30,1,0,255.10475,36.95
2023-05-30T08:16:21.000,2460094.8446875,1762,13,23,3,234034468,1,21.314999999999998,20.338549999999998,1.7972000000000001,2.385425,30,1,0,256.97954,44.15
2023-05-30T08:19:05.998,2460094.8465972,1764,0,238,2,234034659,1,21.11,20.2509,1.8682,2.39205,30,1,0,275.47369,44.15
2023-05-30T08:19:47.004,2460094.8470718,1764,0,240,3,234034707,1,21.155,20.2782,1.86745,2.37881,30,1,0,275.47369,44.15
2023-05-30T08:21:08.004,2460094.8480093,1765,13,21,2,234034800,1,21.03,20.2046,2.0861,2.5356,30,1,0,284.72077,44.15
2023-05-30T08:21:49.000,2460094.8484838,1765,13,25,3,234034848,1,20.99,20.1936,2.1021,2.56531,30,1,0,284.72077,44.15
2023-05-30T08:22:29.997,2460094.8489583,1725,2,451,2,234034895,1,21.064999999999998,20.30995,1.76935,2.3372900000000003,30,1,0,280.09844,36.95
2023-05-30T08:23:11.003,2460094.8494329,1725,2,485,3,234034943,1,21.04,20.254550000000002,1.8442500000000002,2.3827949999999998,30,1,0,280.09844,36.95
2023-05-30T08:25:12.999,2460094.8508449,1682,6,827,2,234035084,1,20.95,20.2797,1.8381,2.37084,30,1,0,284.164,29.75
2023-05-30T08:25:53.003,2460094.8513079,1682,6,829,3,234035130,1,20.94,20.2676,1.8424,2.37616,30,1,0,284.164,29.75
2023-05-30T08:32:00.997,2460094.8555671,671,9,14,2,234035556,1,20.11,19.193399999999997,2.26645,2.68324,30,1,6,180.47007,33.35
2023-05-30T08:34:11.004,2460094.8570718,633,0,275,2,234035707,1,21.21,20.287750000000003,1.8242,2.45974,30,1,0,248.36286,26.15
2023-05-30T08:34:57.996,2460094.8576157,581,0,116,1,234035761,1,20.97,19.9684,1.8933,2.40259,30,1,9,223.50463,18.95
2023-05-30T08:35:40.004,2460094.8581019,477,0,161,1,234035810,1,20.44,19.5234,2.13135,2.58615,30,1,4,212.77533,4.55
2023-05-30T08:36:19.999,2460094.8585648,427,0,302,1,234035856,1,20.48,19.59355,2.1539,2.61167,30,1,1,220.61,-2.65
2023-05-30T08:37:08.003,2460094.8591204,1677,0,284,2,234035912,1,21.295,20.295650000000002,1.7577500000000001,2.35748,30,1,0,245.8665,29.75
2023-05-30T08:37:48.999,2460094.8595949,1677,0,289,3,234035959,1,21.32,20.305549999999997,1.7272500000000002,2.33865,30,1,1,245.8665,29.75
2023-05-30T08:38:29.003,2460094.8600579,1676,0,217,2,234036005,1,21.205,20.17355,1.8967999999999998,2.44687,30,1,4,238.207,29.75
2023-05-30T08:39:09.999,2460094.8605324,1676,0,235,3,234036053,1,21.3,20.23105,1.7594500000000002,2.38941,30,1,4,238.207,29.75
2023-05-30T08:39:50.996,2460094.8610069,1721,0,169,2,234036100,1,21.26,20.25255,1.8465,2.37616,30,1,0,246.63237,36.95
2023-05-30T08:40:32.002,2460094.8614815,1721,0,196,3,234036148,1,21.34,20.3437,1.74825,2.308755,30,1,0,246.63237,36.95
2023-05-30T08:41:11.996,2460094.8619444,1720,0,134,2,234036194,1,21.265,20.2583,1.7825000000000002,2.3427,30,1,1,238.26585,36.95
2023-05-30T08:41:53.002,2460094.862419,1720,0,121,3,234036241,1,21.27,20.2792,1.7776,2.364165,30,1,4,238.26585,36.95
2023-05-30T08:42:33.998,2460094.8628935,1760,0,5,2,234036289,1,21.305,20.27915,1.98575,2.50929,30,1,28,238.48538,44.15
2023-05-30T08:43:15.004,2460094.8633681,1760,0,7,3,234036336,1,21.314999999999998,20.289949999999997,1.96875,2.4852499999999997,30,1,0,238.48538,44.15
2023-05-30T08:45:17.001,2460094.8647801,1719,4,19,2,234036478,1,21.075000000000003,20.12075,2.275,2.7274700000000003,30,1,0,230.0232,36.95
2023-05-30T08:45:57.004,2460094.8652431,1719,4,22,3,234036524,1,21.0,20.06575,2.33675,2.764205,30,1,0,230.0232,36.95
2023-05-30T08:46:38.001,2460094.8657176,1675,0,167,2,234036571,1,21.11,20.1517,1.9496,2.47765,30,1,3,230.5475,29.75
2023-05-30T08:47:18.997,2460094.8661921,1675,0,172,3,234036619,1,21.17,20.1743,1.9123,2.4546,30,1,4,230.5475,29.75
2023-05-30T08:47:59.001,2460094.8666551,1628,0,225,2,234036665,1,21.105,20.11975,1.9916,2.50427,30,1,4,236.19677,22.55
2023-05-30T08:48:39.997,2460094.8671296,1629,0,233,2,234036712,1,21.18,20.1984,1.9641,2.48528,30,1,1,243.46476,22.55
2023-05-30T08:49:21.003,2460094.8676042,1629,0,240,3,234036760,1,21.25,20.2489,1.8263,2.41308,30,1,1,243.46476,22.55
2023-05-30T08:50:02.000,2460094.8680787,1628,0,248,3,234036807,1,21.22,20.209,1.79945,2.38147,30,1,1,236.19677,22.55
2023-05-30T08:50:42.003,2460094.8685417,1578,0,218,2,234036854,1,21.07,20.0917,1.9867,2.49543,30,1,4,234.32714,15.35
2023-05-30T08:51:23.000,2460094.8690162,1579,0,278,2,234036901,1,21.17,20.2038,1.8625,2.41046,30,1,0,241.34,15.35
2023-05-30T08:52:03.996,2460094.8694907,1579,0,263,3,234036949,1,21.165,20.20825,1.8674,2.426125,30,1,0,241.34,15.35
2023-05-30T08:52:45.002,2460094.8699653,1580,0,297,2,234036996,1,21.17,20.238950000000003,1.9108,2.449445,30,1,2,248.35286,15.35
2023-05-30T08:53:24.996,2460094.8704282,1580,0,340,3,234037042,1,21.235,20.2807,1.8272,2.40259,30,1,0,248.35286,15.35
2023-05-30T08:54:06.002,2460094.8709028,1528,0,290,2,234037090,1,21.0,20.1207,2.011,2.52561,30,1,0,244.615,8.15
2023-05-30T08:54:46.999,2460094.8713773,1528,0,286,3,234037137,1,21.01,20.1198,2.0549,2.56285,30,1,0,244.615,8.15
